evidence_id,evidence_type,product_name,model_name,manufacturer,kc_certification_number,recall_reason,corrective_action,publication_date,source,brand_name,business_type,legal_category,manufacturer_country,raw_source_row
KATS-RECALL-0084,recall,텔레비전수상기,OLED65E6OLED65G6OLED77G6OLED65B7OLED65C7OLED65E7OLED65G7OLED65W7OLED77G7OLED77W7OLED65G8OLED65W8OLED77C8OLED77W8OLED65W9OLED77B9OLED77C9OLED77W9,LG전자(주),XL090008-16212<br>XL090008-16192<br>XL090008-16187<br>XL090008-17224<br>XL090008-16216<br>XL090008-17244<br>XL090008-17245<br>XL090008-19295<br>XL090008-19277<br>XL090008-18250<br>XL090008-16197<br>XL090008-17228<br>XL090008-17233<br>XL090008-17249<br>XL090008-18276,기타 | 자발적리콜,교환개선조치,2020-07-30,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),LG올레드TV,제조,오디오·비디오응용기기>텔레비전수상기>텔레비전수상기,국내>아시아지역>대한민국,84
KATS-RECALL-0085,recall,휴대용체스,보드게임시리즈,(주)아이산업,CB065R0014-7009,기타 | 자발적리콜,수거환불제조유통금지,2020-07-17,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),아이산업,수입,어린이>완구,국내>아시아지역>대한민국,85
KATS-RECALL-0086,recall,스포츠용구명복,4530OA2WMSFLARECOMPVEST(4),(주)오엔케이알트레이딩,B025R0010-19001,제조불량 | 명령에따른리콜,교환수거,2020-07-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),오닐,수입,섬유>스포츠용구명복(부력보조복)>스포츠용구명복-A형-팽창식,국외>아시아지역>중국,86
KATS-RECALL-0087,recall,스포츠용구명복,4530OA2WMSFLARECOMPVEST(4),(주)오엔케이알트레이딩,B025R0010-19001,제조불량 | 명령에따른리콜,교환수거,2020-07-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),오닐,수입,섬유>스포츠용구명복(부력보조복)>부력보조복,국외>아시아지역>중국,87
KATS-RECALL-0088,recall,스포츠용구명복,4530OA2WMSFLARECOMPVEST(6),(주)오엔케이알트레이딩,B025R0010-19001,제조불량 | 명령에따른리콜,교환수거,2020-07-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),오닐,수입,섬유>스포츠용구명복(부력보조복)>스포츠용구명복-A형-팽창식,국외>아시아지역>중국,88
KATS-RECALL-0089,recall,스포츠용구명복,4530OA2WMSFLARECOMPVEST(6),(주)오엔케이알트레이딩,B025R0010-19001,제조불량 | 명령에따른리콜,교환수거,2020-07-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),오닐,수입,섬유>스포츠용구명복(부력보조복)>부력보조복,국외>아시아지역>중국,89
KATS-RECALL-0090,recall,스포츠용구명복,4530OA2WMSFLARECOMPVEST(8),(주)오엔케이알트레이딩,B025R0010-19001,제조불량 | 명령에따른리콜,교환수거,2020-07-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),오닐,수입,섬유>스포츠용구명복(부력보조복)>스포츠용구명복-A형-팽창식,국외>아시아지역>중국,90
KATS-RECALL-0091,recall,스포츠용구명복,4530OA2WMSFLARECOMPVEST(8),(주)오엔케이알트레이딩,B025R0010-19001,제조불량 | 명령에따른리콜,교환수거,2020-07-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),오닐,수입,섬유>스포츠용구명복(부력보조복)>부력보조복,국외>아시아지역>중국,91
KATS-RECALL-0092,recall,ACadaptor,PA-300C,야마하뮤직코리아(주),HU10104-11301A,기타 | 자발적리콜,교환,2020-07-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),야마하뮤직코리아,판매,전선및전원코드>전선케이블및코드류>코드세트,국외>아시아지역>중국,92
KATS-RECALL-0093,recall,완구,해피상어자동버블건,(주)에스케이토이즈,CB065R0235-8001CB063R765-6001A,유해물질 | 명령에따른리콜,교환수거,2020-06-25,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>완구,국내>아시아지역>대한민국,93
KATS-RECALL-0094,recall,완구,워터슬라이드목욕놀이(DISMT-TOY-190501),㈜동인SMT,CB067R287-9004,제조불량 | 명령에따른리콜,교환수거,2020-06-25,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),LETSTOY,수입,어린이>완구,국내>아시아지역>대한민국,94
KATS-RECALL-0095,recall,완구,목욕이좋아,(주)삼진인터내셔널,CB065R0378-9001,유해물질 | 명령에따른리콜,교환수거,2020-06-25,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>완구,국내>아시아지역>대한민국,95
KATS-RECALL-0096,recall,아동용섬유제품,초록바나나단면7부내의,(주)경원에프엔비,,유해물질 | 명령에따른리콜,교환수거,2020-06-25,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),유니프렌드,수입,어린이>아동용섬유제품,국내>아시아지역>대한민국,96
KATS-RECALL-0097,recall,아동용섬유제품,베이비드리밍_키즈파자마_라이언,글로벌세인트㈜,,제조불량 | 명령에따른리콜,교환수거,2020-06-25,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),카카오프렌즈,수입,어린이>아동용섬유제품,국내>아시아지역>대한민국,97
KATS-RECALL-0098,recall,유아용섬유제품,바나나(옐로우)단면7부내의,(주)경원에프엔비,CB014R711-7001,유해물질 | 명령에따른리콜,교환수거,2020-06-25,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),유니프렌드,수입,어린이>유아용섬유제품,국내>아시아지역>대한민국,98
KATS-RECALL-0099,recall,아동용섬유제품,72CPHP011,엘림인터내셔널,,유해물질 | 명령에따른리콜,교환수거,2020-06-25,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),MLB,제조,어린이>아동용섬유제품,국내>아시아지역>대한민국,99
KATS-RECALL-0100,recall,유아용섬유제품,자수포인트귀달이모,동성제모사,cb017a015-5001,유해물질 | 명령에따른리콜,교환수거,2020-06-25,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),압소바,제조,어린이>유아용섬유제품,국내>아시아지역>대한민국,100
KATS-RECALL-0101,recall,완구,myFirstCamera2,(주)플레이지,CB065R0832-0001,유해물질 | 명령에따른리콜,교환수거,2020-06-25,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>완구,국외>아시아지역>싱가포르,101
KATS-RECALL-0102,recall,완구,쇼핑카트,(주)주영이앤씨,CB061R4870-9004,유해물질 | 명령에따른리콜,교환수거,2020-06-25,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),뽀롱뽀롱뽀로로,수입,어린이>완구,국내>아시아지역>대한민국,102
KATS-RECALL-0103,recall,어린이용물놀이기구,[스윔비]베이비목튜브(블루),베이비토마토(폐업)베베랑(판매자),CA011R004-6027,유해물질 | 명령에따른리콜,교환수거,2020-06-25,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),스윔비,수입,어린이>어린이용물놀이기구,국내>아시아지역>대한민국,103
KATS-RECALL-0104,recall,아동용섬유제품,스포디노아동레인부츠,(주)이투컴,,유해물질 | 명령에따른리콜,교환수거,2020-06-25,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),스포디노,수입,어린이>아동용섬유제품,대한민국,104
KATS-RECALL-0105,recall,아동용섬유제품,스토아동리본젤리슈즈,에스투이인터내셔널,,유해물질 | 명령에따른리콜,교환수거,2020-06-25,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>아동용섬유제품,국내>아시아지역>대한민국,105
KATS-RECALL-0106,recall,아동용섬유제품,하이탑아쿠아슈즈,구디스,,유해물질 | 명령에따른리콜,교환수거,2020-06-25,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),BAY-B,수입,어린이>아동용섬유제품,국내>아시아지역>대한민국,106
KATS-RECALL-0107,recall,아동용섬유제품,라인프렌즈코니아동장화,(주)성창에프앤지,,유해물질 | 명령에따른리콜,교환수거,2020-06-25,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),라인프렌즈,수입,어린이>아동용섬유제품,국내>아시아지역>대한민국,107
KATS-RECALL-0108,recall,아동용섬유제품,FLOTTA20플로타20-KGD7608,익스트림제이제이,,유해물질 | 명령에따른리콜,교환수거,2020-06-25,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),네파키즈,수입,어린이>아동용섬유제품,국내>아시아지역>대한민국,108
KATS-RECALL-0109,recall,아동용섬유제품,3SM01258-001,휠라코리아주식회사,,유해물질 | 명령에따른리콜,교환수거,2020-06-25,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),휠라,수입,어린이>아동용섬유제품,국외>아시아지역>중국,109
KATS-RECALL-0110,recall,어린이용가죽제품,오즈키즈타다남아여아공용샌들,㈜오픈한,,유해물질 | 명령에따른리콜,교환수거,2020-06-26,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),오즈키즈,수입,어린이>어린이용가죽제품,국내>아시아지역>대한민국,110
KATS-RECALL-0111,recall,기타어린이제품,교통안전놀이세트,월드토이,,유해물질 | 명령에따른리콜,교환수거,2020-06-26,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,기타어린이제품>,국내>아시아지역>대한민국,111
KATS-RECALL-0112,recall,아동용섬유제품,남여공용블루독윈드브레이커아동우비점퍼(2037511004),(주)아이블에프앤씨,,유해물질 | 명령에따른리콜,교환수거,2020-06-26,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),블루독,수입,어린이>아동용섬유제품,국내>아시아지역>대한민국,112
KATS-RECALL-0113,recall,아동용섬유제품,리나리본레인코트(11E90090208),지일무역(주),,유해물질 | 명령에따른리콜,교환수거,2020-06-26,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),미키하우스,수입,어린이>아동용섬유제품,국내>아시아지역>대한민국,113
KATS-RECALL-0114,recall,아동용섬유제품,가방위로입을수있는레인코트(E9SP809),무인양품(주),,질식 | 명령에따른리콜,교환수거,2020-06-26,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),무인양품,수입,어린이>아동용섬유제품,국외>아시아지역>중국,114
KATS-RECALL-0115,recall,어린이용우산및양산,11G928803-08리나리본우산,지일무역(주),CB015R0468-7001,유해물질 | 명령에따른리콜,교환수거,2020-06-26,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),미키하우스,수입,어린이>어린이용우산및양산,국내>아시아지역>대한민국,115
KATS-RECALL-0116,recall,어린이용우산및양산,퍼피독우산,(주)디보트,,유해물질 | 명령에따른리콜,교환수거,2020-06-26,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),캔디베이비,제조,어린이>어린이용우산및양산,국내>아시아지역>대한민국,116
KATS-RECALL-0117,recall,어린이용우산및양산,동물모양입체어린이우산(1020634),(주)아성에이치엠피,,유해물질 | 명령에따른리콜,교환수거,2020-06-26,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>어린이용우산및양산,국외>아시아지역>중국,117
KATS-RECALL-0118,recall,어린이용우산및양산,로라앨리피치우산(MA0883),(주)윙하우스,,유해물질 | 명령에따른리콜,교환수거,2020-06-26,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),모모프렌즈,수입,어린이>어린이용우산및양산,국내>아시아지역>대한민국,118
KATS-RECALL-0119,recall,완구,R/C슈퍼몬스터실버,㈜인터토이,CB064R1686-8001,유해물질 | 명령에따른리콜,교환수거,2020-06-26,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>완구,국내>아시아지역>대한민국,119
